,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t9,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,F
6483,0.15897,0.19833,0.23706,0.26929000000000003,0.30108,0.32465,0.32771999999999996,0.31785,0.29959,0.27626999999999996,0.25194,0.22408000000000003,0.19454000000000002,0.16369,0.14225,0.1238,0.12616,0.13080999999999998,0.12914,0.13198,0.15634,0.1957,0.23446,0.26664,0.29835,0.32188,0.32505,0.31521,0.29701,0.27381,0.2497,0.22219,0.19309,0.16280999999999998,0.14207,0.12542999999999999,0.12800999999999998,0.13279000000000002,0.13139,0.13442,5
4401,0.44211000000000006,0.46726,0.48163,0.47865,0.46667,0.44068,0.3944,0.32788,0.25681,0.27342,0.3458,0.43815,0.52705,0.6109100000000001,0.68894,0.75947,0.81912,0.85009,0.85515,0.8624799999999999,0.8816200000000001,0.8957200000000001,0.9003700000000001,0.9039,0.8925700000000001,0.85167,0.78455,0.70314,0.6110899999999999,0.51257,0.41297,0.3193,0.24827,0.21984,0.21702,0.23723000000000002,0.26355,0.2853,0.30655,0.33468000000000003,4
5834,0.15624000000000002,0.19558,0.23435,0.26652,0.29823,0.32176,0.32494,0.3151,0.29691,0.27371,0.2496,0.22211,0.19302,0.16276,0.14206,0.12547,0.12805999999999998,0.13285,0.13146,0.1345,0.15907000000000002,0.19844,0.23718000000000003,0.26941,0.3012,0.32477,0.32783,0.31795999999999996,0.2997,0.27638,0.25204,0.22416,0.19462000000000002,0.16375,0.14228,0.12378,0.12611,0.13075,0.12908,0.1319,5
5964,0.52736,0.5525399999999999,0.5695100000000001,0.57605,0.5733,0.55166,0.50166,0.43745,0.36791,0.30862,0.27486,0.28513,0.3394,0.39297,0.41945,0.43226000000000003,0.44668,0.46676000000000006,0.48131,0.49804,0.52273,0.54797,0.56505,0.5715600000000001,0.56884,0.5473899999999999,0.49754,0.43345,0.36423,0.30599,0.27426,0.28792,0.34303,0.39705999999999997,0.42383000000000004,0.43673,0.45092,0.4711,0.4858,0.50267,10
2009,0.51683,0.54608,0.56577,0.57502,0.58502,0.56889,0.52822,0.47043,0.39952,0.32443,0.26449,0.24179,0.26745,0.31693000000000005,0.35881,0.38638,0.40842,0.43504,0.45858000000000004,0.48503,0.51717,0.5464399999999999,0.56614,0.5753699999999999,0.5854,0.56931,0.52864,0.47081999999999996,0.3999,0.32477,0.2647,0.24179,0.26726,0.31671,0.35866,0.38625,0.40821,0.43478999999999995,0.45829,0.48471000000000003,9
501,0.5171600000000001,0.54643,0.56613,0.57535,0.58538,0.56929,0.52863,0.47081000000000006,0.39989,0.32476,0.26468,0.24176999999999998,0.26725,0.3167,0.35865,0.38624,0.4082,0.43478,0.45828,0.48472,0.51683,0.54609,0.5657800000000001,0.57504,0.58504,0.5689,0.52823,0.47043999999999997,0.39953,0.32445,0.26450999999999997,0.2418,0.26746,0.31694,0.35883000000000004,0.3864,0.40843,0.43504,0.45858000000000004,0.48502,9
173,0.61612,0.6368699999999999,0.6469600000000001,0.6461399999999999,0.63446,0.6032,0.5422100000000001,0.46613000000000004,0.38215,0.30178,0.24369000000000002,0.24236,0.31198000000000004,0.38447,0.44616000000000006,0.47941999999999996,0.4955,0.531,0.56416,0.5916899999999999,0.61721,0.63795,0.6480100000000001,0.6471600000000001,0.63547,0.60426,0.5432600000000001,0.46716,0.38313,0.30258,0.24411,0.24174,0.31116,0.38358000000000003,0.44528999999999996,0.47855,0.49455,0.52998,0.5631,0.5906,4
1246,0.52742,0.5525899999999999,0.56955,0.57609,0.57333,0.55172,0.5017199999999999,0.43751,0.36796999999999996,0.30865,0.27487,0.2851,0.33937,0.39296,0.41947,0.43228,0.44665,0.46673000000000003,0.48127,0.498,0.52269,0.54794,0.56502,0.5715399999999999,0.5688300000000001,0.54735,0.4975,0.43341,0.3642,0.30596999999999996,0.27425,0.28793,0.34304,0.39705,0.4238,0.4367,0.45093,0.47112,0.48582,0.50269,10
3955,0.31536,0.35966,0.40079000000000004,0.43315,0.46497,0.4849,0.4775,0.45109,0.41263,0.36675,0.31965,0.27039,0.22454000000000002,0.19085,0.20437,0.21313000000000001,0.21873,0.23931,0.2622,0.28256,0.31628,0.36063,0.40176,0.43416000000000005,0.46601000000000004,0.48594,0.4784,0.45198,0.41351000000000004,0.3676,0.32045999999999997,0.27109,0.22508000000000003,0.19086,0.20393,0.21265,0.21819000000000002,0.2387,0.26152,0.28176999999999996,2
4700,0.15632000000000001,0.19567,0.23444,0.26661,0.29832,0.32186,0.32503000000000004,0.31519,0.29699000000000003,0.27379000000000003,0.24968,0.22216999999999998,0.19308,0.1628,0.14207,0.12544,0.12802,0.13280999999999998,0.13141,0.13443,0.15899000000000002,0.19835,0.23709000000000002,0.26932,0.3011,0.32466999999999996,0.32774000000000003,0.31788,0.29962,0.2763,0.25196,0.2241,0.19455999999999998,0.1637,0.14226,0.1238,0.12615,0.13079000000000002,0.12913,0.13196,5
2725,0.61611,0.6368699999999999,0.64695,0.64613,0.63446,0.6032,0.5422100000000001,0.46613000000000004,0.38215,0.30178,0.24369000000000002,0.24236,0.31199,0.38447,0.44616000000000006,0.47941999999999996,0.4955,0.531,0.56416,0.5916899999999999,0.61721,0.6379600000000001,0.6480199999999999,0.64717,0.63548,0.60427,0.54327,0.46717,0.38313,0.30259,0.24411,0.24174,0.31115,0.38358000000000003,0.44528999999999996,0.47855,0.49455,0.52998,0.5631,0.5906,4
4563,0.59353,0.5837100000000001,0.5654600000000001,0.54452,0.5206,0.47653999999999996,0.4154,0.34643,0.27431,0.20936999999999997,0.17264000000000002,0.19025,0.24076,0.2913,0.32621999999999995,0.33587,0.34165999999999996,0.35759,0.36576,0.36723,0.36568,0.36039,0.34846,0.32805,0.30804000000000004,0.27605999999999997,0.22654000000000002,0.17021,0.1584,0.21675999999999998,0.2905,0.35955,0.42428999999999994,0.48318999999999995,0.53194,0.55465,0.55461,0.56496,0.57743,0.58194,1
1716,0.15897,0.19833,0.23706,0.26929000000000003,0.30108,0.32465,0.32771999999999996,0.31785,0.29959,0.27626999999999996,0.25194,0.22408000000000003,0.19454000000000002,0.16369,0.14225,0.1238,0.12616,0.13080999999999998,0.12914,0.13198,0.15634,0.1957,0.23446,0.26664,0.29835,0.32188,0.32505,0.31521,0.29701,0.27382,0.2497,0.22219,0.19309,0.16280999999999998,0.14207,0.12542999999999999,0.12800999999999998,0.13279000000000002,0.13139,0.13442,5
6511,0.52725,0.5524100000000001,0.5693699999999999,0.5758800000000001,0.57313,0.55155,0.50157,0.43736,0.36782,0.30851999999999996,0.2748,0.28514,0.33943,0.39304,0.41957,0.43238000000000004,0.44675,0.46684,0.48139,0.49815,0.52286,0.5481199999999999,0.5652,0.5717399999999999,0.56903,0.54752,0.49765,0.43355,0.36434,0.3061,0.27432,0.28789000000000003,0.34297,0.39697,0.4237,0.4366,0.45083,0.47101000000000004,0.48568999999999996,0.50255,10
3415,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0
3851,0.58411,0.57606,0.56075,0.53765,0.51522,0.47147,0.40401,0.32671999999999995,0.27578,0.31146,0.3907,0.46748999999999996,0.5373899999999999,0.5925,0.6090399999999999,0.60575,0.6025,0.605,0.59918,0.59106,0.58526,0.57717,0.56181,0.53865,0.5161899999999999,0.47248999999999997,0.40499,0.32763000000000003,0.27597,0.31085,0.38977,0.4665,0.5363399999999999,0.5915199999999999,0.60814,0.6048399999999999,0.60143,0.60388,0.5980300000000001,0.5898899999999999,6
3366,0.5171600000000001,0.54643,0.56613,0.57536,0.58539,0.5693,0.52863,0.47081000000000006,0.39989,0.32477,0.26469000000000004,0.24179,0.26727,0.31672,0.35868,0.38626,0.40821999999999997,0.4348,0.4583,0.48472,0.51683,0.54609,0.5657800000000001,0.57503,0.58503,0.56889,0.52822,0.47043,0.39952,0.32444,0.2645,0.24179,0.26745,0.31692,0.35881,0.38637,0.40841,0.43503000000000003,0.45856,0.48502,9
4269,0.43036,0.47097,0.50263,0.52089,0.53472,0.54309,0.5282600000000001,0.48591000000000006,0.4322,0.38051999999999997,0.34296,0.32054,0.32445999999999997,0.33993,0.33819,0.33768000000000004,0.35641,0.37234,0.38223,0.39546,0.43037,0.47098,0.50265,0.5209,0.53474,0.54311,0.52827,0.48593000000000003,0.43222,0.38054,0.34298,0.32055,0.32447,0.33995,0.33821,0.33769,0.35641999999999996,0.37235,0.38224,0.39546,8
6558,0.49813,0.5056,0.51351,0.51888,0.51544,0.49165,0.4445,0.38542,0.32995,0.29778000000000004,0.30265,0.35341,0.41513999999999995,0.47051000000000004,0.5133800000000001,0.51983,0.49973,0.50551,0.50842,0.5017699999999999,0.49798000000000003,0.5055,0.51344,0.51888,0.51542,0.49155,0.44435,0.38529,0.32989,0.29783000000000004,0.30283000000000004,0.35368,0.41544,0.47084,0.51368,0.52005,0.49996999999999997,0.5057699999999999,0.50864,0.5019600000000001,7
2343,0.49792,0.50544,0.51339,0.51883,0.51537,0.4915,0.4443,0.38524,0.32985,0.29782,0.30285,0.35373000000000004,0.41548999999999997,0.4709,0.51374,0.5201,0.50002,0.5058199999999999,0.5087,0.5020100000000001,0.49818,0.50565,0.51356,0.5189199999999999,0.51548,0.4917,0.44454,0.38547,0.32998,0.29779,0.30262,0.35336999999999996,0.41508999999999996,0.47046000000000004,0.5133300000000001,0.51978,0.49968,0.50545,0.50836,0.50171,7
1877,0.6568,0.64782,0.6308199999999999,0.60927,0.58487,0.53509,0.46366,0.38238,0.31043000000000004,0.30017,0.35138,0.42071000000000003,0.48621000000000003,0.53971,0.55625,0.5525899999999999,0.54696,0.5475399999999999,0.53891,0.52705,0.5192899999999999,0.5119199999999999,0.49875,0.47526,0.45373,0.41581999999999997,0.3535,0.28228000000000003,0.27236,0.34125,0.43273,0.5141899999999999,0.5872,0.64354,0.6602399999999999,0.65737,0.65651,0.66093,0.65794,0.6531,6
5800,0.6158100000000001,0.63656,0.64664,0.64581,0.6341399999999999,0.6029,0.54191,0.46584,0.38187,0.30154000000000003,0.24355,0.24249,0.31218,0.38468,0.44637,0.47963999999999996,0.49573999999999996,0.5312600000000001,0.5644399999999999,0.59199,0.61752,0.63827,0.6483300000000001,0.64749,0.6358,0.6045699999999999,0.54356,0.46745,0.38341,0.30282,0.24425999999999998,0.2416,0.31096,0.38337,0.44508000000000003,0.47833000000000003,0.49431,0.52972,0.56283,0.59031,4
1044,0.58414,0.57609,0.5607800000000001,0.53768,0.5152399999999999,0.47148999999999996,0.40403,0.32674000000000003,0.27578,0.31144,0.39068,0.46747,0.5373600000000001,0.5924699999999999,0.609,0.6057100000000001,0.60247,0.60497,0.59915,0.59103,0.58523,0.57714,0.56179,0.53862,0.51617,0.47246000000000005,0.40497,0.32761,0.27597,0.31087,0.3898,0.46653,0.53637,0.5915600000000001,0.60818,0.60488,0.60146,0.6039100000000001,0.59805,0.58992,6
2642,0.49796999999999997,0.50549,0.51343,0.5188699999999999,0.51541,0.49154,0.44433999999999996,0.38528,0.32989,0.29783000000000004,0.30283000000000004,0.35369,0.41545,0.47085,0.51369,0.5200600000000001,0.49998000000000004,0.5057699999999999,0.50865,0.50197,0.49813,0.5056,0.51351,0.51888,0.51545,0.49166000000000004,0.4445,0.38543,0.32995,0.29778000000000004,0.30264,0.35341,0.41513999999999995,0.4705,0.51337,0.51982,0.49973,0.5055,0.50841,0.50176,7
4147,0.61602,0.63677,0.64685,0.6460199999999999,0.63434,0.60309,0.5421,0.46602,0.38204,0.30168,0.24361,0.24236,0.31201,0.3845,0.44616999999999996,0.47941000000000006,0.49551999999999996,0.5310600000000001,0.56423,0.59178,0.61731,0.63807,0.64813,0.6473,0.63561,0.60438,0.54338,0.46728000000000003,0.38324,0.30269,0.2442,0.24173000000000003,0.31112,0.38354,0.44527,0.47855,0.49451999999999996,0.52991,0.56302,0.5905100000000001,4
3183,0.43037,0.47098,0.50265,0.5209,0.53474,0.54311,0.52827,0.48593000000000003,0.43222,0.38054,0.34298,0.32055,0.32447,0.33995,0.3382,0.33769,0.35641999999999996,0.37235,0.38223,0.39546,0.43036,0.47097,0.50263,0.52089,0.53472,0.54309,0.5282600000000001,0.48591000000000006,0.4322,0.38051999999999997,0.34296,0.32054,0.32445999999999997,0.33994,0.33819,0.33768000000000004,0.35641,0.37234,0.38223,0.39547,8
4961,0.51683,0.54609,0.5657800000000001,0.57503,0.58503,0.56889,0.52822,0.47043,0.39952,0.32444,0.2645,0.24179,0.26745,0.31692,0.35881,0.38638,0.40842,0.43503000000000003,0.45857,0.48502,0.5171600000000001,0.54643,0.56613,0.57536,0.58539,0.5693,0.52864,0.47081999999999996,0.39989,0.32477,0.26469000000000004,0.24179,0.26726,0.31671,0.35867,0.38625,0.40821999999999997,0.43478999999999995,0.45829,0.48472,9
5086,0.43063,0.47123999999999994,0.5029,0.52115,0.53489,0.5432600000000001,0.52852,0.48618999999999996,0.43245,0.38066,0.34301,0.3205,0.32433,0.33987,0.33813000000000004,0.33747,0.35615,0.37206999999999996,0.38195999999999997,0.39519,0.43011000000000005,0.47073000000000004,0.50239,0.52065,0.53458,0.54295,0.5280199999999999,0.48566000000000004,0.43198000000000003,0.38040999999999997,0.34293,0.32059,0.3246,0.34001,0.33826,0.33789,0.35667,0.37261,0.38249,0.39571999999999996,8
768,0.51684,0.54609,0.5657800000000001,0.57503,0.58503,0.5689,0.52823,0.47043999999999997,0.39952,0.32444,0.2645,0.24179,0.26744,0.31692,0.3588,0.38637,0.40841,0.43501999999999996,0.45856,0.48501000000000005,0.51715,0.54642,0.56613,0.57536,0.58539,0.5693,0.52863,0.47081000000000006,0.39989,0.32476,0.26469000000000004,0.24179,0.26727,0.31672,0.35868,0.38627,0.40823000000000004,0.4348,0.4583,0.48473,9
446,0.58425,0.57617,0.56084,0.53766,0.51523,0.4716,0.40417,0.32688,0.27568000000000004,0.31119,0.39039,0.4672,0.53709,0.59229,0.6088899999999999,0.6056,0.60224,0.60472,0.59891,0.59083,0.58507,0.57701,0.56167,0.5385800000000001,0.51613,0.47231000000000006,0.40478000000000003,0.32744,0.27605999999999997,0.31114,0.39011999999999997,0.46683,0.53668,0.5917899999999999,0.60833,0.6050300000000001,0.6017399999999999,0.6042,0.59834,0.59018,6
1207,0.49792,0.50544,0.51339,0.51883,0.51537,0.4915,0.4443,0.38524,0.32985,0.29782,0.30285,0.35373000000000004,0.41548999999999997,0.4709,0.51374,0.5201,0.50002,0.5058199999999999,0.5087,0.5020100000000001,0.49818,0.50565,0.51356,0.5189199999999999,0.51549,0.4917,0.44455,0.38547,0.32998,0.2978,0.30262,0.35336999999999996,0.41508999999999996,0.47046000000000004,0.5133300000000001,0.51978,0.49968,0.50545,0.50836,0.50171,7
2254,0.15897,0.19833,0.23706,0.26929000000000003,0.30108,0.32465,0.32771999999999996,0.31785,0.29959,0.27628,0.25194,0.22408000000000003,0.19454000000000002,0.16369,0.14225,0.1238,0.12616,0.1308,0.12914,0.13198,0.15634,0.19569,0.23446,0.26664,0.29835,0.32188,0.32505,0.31521,0.29701,0.27381,0.2497,0.22219,0.19309,0.16280999999999998,0.14207,0.12544,0.12800999999999998,0.1328,0.1314,0.13442,5
2429,0.58523,0.57714,0.5617800000000001,0.53862,0.51617,0.47246000000000005,0.40497,0.32761,0.27597,0.31087,0.3898,0.46653,0.53637,0.5915600000000001,0.60818,0.60488,0.60146,0.6039100000000001,0.59805,0.58992,0.58414,0.57609,0.5607800000000001,0.53768,0.5152399999999999,0.47148999999999996,0.40403,0.32674000000000003,0.27578,0.31144,0.39068,0.46747,0.5373600000000001,0.5924699999999999,0.609,0.6057100000000001,0.60247,0.60497,0.59915,0.59103,6
2798,0.59378,0.62713,0.65571,0.67279,0.6753,0.66319,0.64312,0.61979,0.57972,0.5139699999999999,0.4371,0.35896999999999996,0.29652,0.25866999999999996,0.25490999999999997,0.25756999999999997,0.23824,0.21665,0.22123,0.23514000000000002,0.28015999999999996,0.32526,0.37323,0.41175,0.42632,0.41245,0.38775,0.36778,0.35255,0.34558,0.35693,0.38248000000000004,0.39837,0.41476999999999997,0.44752,0.47916000000000003,0.50553,0.5246,0.53364,0.54806,8
2206,0.5852,0.57711,0.56175,0.53859,0.5161399999999999,0.47243,0.40494,0.32758000000000004,0.27595,0.31088000000000005,0.38982,0.46655,0.5363899999999999,0.5915699999999999,0.60818,0.60488,0.60148,0.60393,0.5980800000000001,0.58995,0.58417,0.57612,0.56081,0.53771,0.51527,0.47153,0.40406,0.32677,0.2758,0.31143000000000004,0.39066,0.46745,0.5373399999999999,0.59246,0.609,0.6057100000000001,0.60245,0.6049399999999999,0.59912,0.59101,6
2399,0.51782,0.54696,0.5666100000000001,0.5755899999999999,0.5855899999999999,0.5697,0.5290699999999999,0.47128000000000003,0.40032,0.32505,0.26459,0.24117,0.26626,0.31561999999999996,0.35751,0.38506,0.40707,0.43368,0.45726999999999995,0.48391000000000006,0.5162100000000001,0.5455899999999999,0.5653199999999999,0.57481,0.5848399999999999,0.5685100000000001,0.52781,0.46998999999999996,0.39910999999999996,0.32416999999999996,0.2646,0.24238,0.2684,0.31795999999999996,0.35991,0.38750999999999997,0.40951,0.43609,0.45955,0.48578999999999994,9
3318,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0
4562,0.15907000000000002,0.19844,0.23718000000000003,0.26941,0.3012,0.32477,0.32783,0.31795999999999996,0.2997,0.27638,0.25204,0.22416,0.19462000000000002,0.16375,0.14228,0.12377,0.12611,0.13075,0.12908,0.1319,0.15624000000000002,0.19558,0.23435,0.26652,0.29823,0.32176,0.32494,0.3151,0.29691,0.27371,0.2496,0.22211,0.19302,0.16276,0.14206,0.12547,0.12805999999999998,0.13285,0.13146,0.1345,5
329,0.43037,0.47098,0.50265,0.5209,0.53474,0.54311,0.52827,0.48593000000000003,0.43222,0.38054,0.34298,0.32055,0.32447,0.33995,0.33821,0.33769,0.35641999999999996,0.37235,0.38223,0.39546,0.43036,0.47097,0.50263,0.52088,0.53472,0.54309,0.5282600000000001,0.48591000000000006,0.4322,0.38051999999999997,0.34296,0.32054,0.32445999999999997,0.33993,0.33819,0.33768000000000004,0.35641,0.37234,0.38223,0.39547,8
5687,0.15907000000000002,0.19844,0.23717,0.26941,0.30119,0.32476,0.32782,0.31795999999999996,0.2997,0.27637,0.25204,0.22416,0.19460999999999998,0.16374,0.14228,0.12378,0.12612,0.13075,0.12908,0.1319,0.15624000000000002,0.19559,0.23435,0.26653000000000004,0.29823,0.32177,0.32495,0.31511,0.29691,0.27371,0.24961,0.22211,0.19302,0.16277,0.14206,0.12547,0.12805999999999998,0.13285,0.13146,0.1345,5
977,0.51686,0.5461199999999999,0.5658,0.57505,0.58505,0.56892,0.52825,0.47045,0.39954,0.32445999999999997,0.26450999999999997,0.24178000000000002,0.26743,0.3169,0.35879,0.38635,0.40839000000000003,0.43501000000000006,0.45853999999999995,0.48499,0.51713,0.5464100000000001,0.56611,0.57534,0.58537,0.56928,0.52861,0.47079,0.39987,0.32475,0.26468,0.24179,0.26728,0.31673,0.35869,0.38628,0.40825,0.43482,0.45832,0.48475,9
5571,0.1563,0.19565,0.23440999999999998,0.26659,0.2983,0.32183,0.32500999999999997,0.31516,0.29696999999999996,0.27376999999999996,0.24966,0.22216,0.19305999999999998,0.16279000000000002,0.14207,0.12545,0.12803,0.13282,0.13142,0.13445,0.15900999999999998,0.19838,0.23711,0.26934,0.30113,0.3247,0.32776,0.3179,0.29964,0.27631999999999995,0.25198000000000004,0.22411,0.19457,0.16371,0.14226,0.12379000000000001,0.12614,0.13078,0.12911,0.13195,5
432,0.1563,0.19564,0.23440999999999998,0.26658000000000004,0.29828000000000005,0.32182,0.32500999999999997,0.31516,0.29696999999999996,0.27376,0.24965,0.22215,0.19305,0.16278,0.14205,0.12544,0.12800999999999998,0.1328,0.13141,0.13444,0.15900999999999998,0.19839,0.23711999999999997,0.26936,0.30115,0.32472,0.32777,0.3179,0.29964,0.27633,0.25199,0.22411999999999999,0.19458,0.16373,0.14228,0.12380999999999999,0.12616,0.1308,0.12913,0.13196,5
3885,0.15634,0.1957,0.23446,0.26664,0.29835,0.32188,0.32505,0.31521,0.29701,0.27382,0.2497,0.22219,0.19309,0.16280999999999998,0.14207,0.12542999999999999,0.12800999999999998,0.13279000000000002,0.13139,0.13442,0.15897,0.19833,0.23706,0.26929000000000003,0.30108,0.32465,0.32771999999999996,0.31785,0.29959,0.27626999999999996,0.25194,0.22408000000000003,0.19454000000000002,0.16369,0.14225,0.1238,0.12616,0.13080999999999998,0.12914,0.13198,5
2530,0.49817,0.50564,0.51355,0.5189199999999999,0.51548,0.49168999999999996,0.44454,0.38545999999999997,0.32998,0.2978,0.30263,0.35338,0.41511000000000003,0.47047,0.51334,0.51979,0.49968999999999997,0.50546,0.50837,0.5017199999999999,0.49792,0.50545,0.51339,0.51883,0.5153800000000001,0.4915,0.44431000000000004,0.38525,0.32986,0.29782,0.30284,0.35370999999999997,0.41548,0.47088,0.51373,0.5201,0.5000100000000001,0.50581,0.50869,0.502,7
3106,0.58412,0.57607,0.56076,0.53766,0.51522,0.47148,0.40401,0.32673,0.27578,0.31145,0.3907,0.46748999999999996,0.53738,0.5925,0.6090300000000001,0.60574,0.6025,0.6049899999999999,0.59917,0.59106,0.58526,0.57717,0.5618,0.53864,0.5161899999999999,0.47248,0.40498,0.32763000000000003,0.27597,0.31085,0.38978,0.46651000000000004,0.53635,0.59153,0.60815,0.60485,0.60143,0.60388,0.5980300000000001,0.5899,6
4448,0.29391999999999996,0.33798,0.37940999999999997,0.41273000000000004,0.4452,0.46515,0.45625,0.42977,0.39161,0.34764,0.30243000000000003,0.25590999999999997,0.21372,0.19477,0.21379,0.22174000000000002,0.2318,0.25518,0.27888,0.3012,0.33671,0.38124,0.42208999999999997,0.4538,0.48481,0.50463,0.49856000000000006,0.47226,0.43358,0.38604,0.33725,0.28581,0.2366,0.1938,0.19504000000000002,0.20432,0.20628000000000002,0.22399000000000002,0.24585,0.26433,2
3750,0.21304,0.24491999999999997,0.27781999999999996,0.30495,0.33584,0.35245,0.34533,0.3233,0.29596999999999996,0.27544,0.26763000000000003,0.26724000000000003,0.2736,0.27893,0.26215,0.23756999999999998,0.22610999999999998,0.22035,0.20572,0.19705999999999999,0.21236,0.24431,0.27725,0.30439,0.33526,0.35185,0.34471,0.3227,0.29544000000000004,0.27512,0.26757,0.2675,0.27418000000000003,0.27975,0.26305,0.23849,0.22691999999999998,0.22113000000000002,0.20651999999999998,0.1978,3
4007,0.4674,0.4949,0.51268,0.52472,0.52335,0.49651000000000006,0.44611999999999996,0.38476,0.32465,0.28374,0.27323000000000003,0.31724,0.37872,0.42505,0.44886000000000004,0.4627,0.48772,0.50935,0.52554,0.54361,0.5677300000000001,0.59125,0.60692,0.60998,0.60611,0.58678,0.53903,0.47391000000000005,0.40043,0.33096,0.28391,0.27211,0.31471,0.3693,0.40244,0.41495,0.4216,0.43948000000000004,0.45301,0.46871,10
3492,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0.43291,0.46058000000000004,0.4856,0.50549,0.53249,0.5404,0.5150399999999999,0.46766,0.40852,0.35026,0.31085,0.29599000000000003,0.31808000000000003,0.35925999999999997,0.39005,0.38996,0.38027,0.39424000000000003,0.40871999999999997,0.41562,0
2062,0.49792,0.50545,0.51339,0.51883,0.5153800000000001,0.4915,0.44431000000000004,0.38525,0.32986,0.29782,0.30284,0.35370999999999997,0.41548,0.47088,0.51373,0.5201,0.5000100000000001,0.50581,0.50869,0.5020100000000001,0.49817,0.50564,0.51355,0.5189199999999999,0.51548,0.49168999999999996,0.44454,0.38545999999999997,0.32998,0.2978,0.30263,0.35338,0.41511000000000003,0.47047,0.51334,0.51979,0.49968999999999997,0.50546,0.50837,0.5017199999999999,7
909,0.15905999999999998,0.19844,0.23717,0.26941,0.30119,0.32476,0.32782,0.31795999999999996,0.29969,0.27637,0.25203000000000003,0.22416,0.19460999999999998,0.16374,0.14228,0.12378,0.12612,0.13075,0.12908,0.1319,0.15624000000000002,0.19559,0.23435999999999998,0.26653000000000004,0.29824,0.32177,0.32495,0.31511,0.29691,0.27371999999999996,0.24961,0.22211,0.19302,0.16277,0.14206,0.12547,0.12805999999999998,0.13285,0.13146,0.13449,5
3558,0.15625999999999998,0.19560999999999998,0.23437,0.26654,0.29825,0.32178,0.32497,0.31511999999999996,0.29693,0.27373000000000003,0.24961999999999998,0.22211999999999998,0.19303,0.16277,0.14206,0.12546,0.12805,0.13284,0.13145,0.13448,0.15905,0.19842,0.23715,0.26939,0.30117,0.32474000000000003,0.3278,0.31794,0.29968,0.27636,0.25201999999999997,0.22415,0.1946,0.16373,0.14227,0.12378,0.12613,0.13076,0.12909,0.13192,5
4447,0.43356000000000006,0.46121,0.48621000000000003,0.5060600000000001,0.53295,0.54092,0.51565,0.46828000000000003,0.40911,0.35067,0.31104,0.29589,0.31768,0.35877,0.38966,0.38964,0.37977,0.39364,0.40811,0.41498999999999997,0.43228,0.45997,0.48501000000000005,0.50495,0.53205,0.5399,0.51446,0.46707,0.40796,0.34986,0.31066,0.29608,0.31845999999999997,0.35972,0.39042,0.39027,0.38074,0.39481,0.4093,0.41622,0
557,0.49813,0.5056,0.51352,0.51889,0.51545,0.49166000000000004,0.4445,0.38542,0.32995,0.29779,0.30266,0.35343,0.41516000000000003,0.47053,0.5134,0.51985,0.49975,0.50552,0.50843,0.50178,0.49798000000000003,0.5055,0.51344,0.5188699999999999,0.51541,0.49155,0.44435,0.38529,0.32989,0.29782,0.30280999999999997,0.35366,0.41541999999999996,0.47081999999999996,0.51367,0.52003,0.49995,0.50575,0.50863,0.50195,7
1561,0.60677,0.62789,0.63827,0.63765,0.6261,0.59497,0.53422,0.45848999999999995,0.37506999999999996,0.29618,0.24153000000000002,0.24861999999999998,0.31958000000000003,0.39250999999999997,0.45527,0.48958,0.5051,0.53989,0.57322,0.6007399999999999,0.62598,0.6463899999999999,0.65617,0.65513,0.6433300000000001,0.612,0.55077,0.47436000000000006,0.38982,0.30799,0.24656,0.23621,0.3041,0.3761,0.43673,0.469,0.48567,0.52169,0.5546399999999999,0.58215,4
211,0.43036,0.47097,0.50263,0.52089,0.53472,0.54309,0.5282600000000001,0.48591000000000006,0.4322,0.38051999999999997,0.34296,0.32054,0.32445999999999997,0.33993,0.33819,0.33768000000000004,0.35641,0.37234,0.38223,0.39546,0.43037,0.47098,0.50265,0.5209,0.53474,0.54311,0.52827,0.48593000000000003,0.43222,0.38054,0.34298,0.32055,0.32447,0.33995,0.33821,0.33769,0.35641999999999996,0.37235,0.38224,0.39546,8
